TABREF JENIS_KURSUS_ID,Update: 16/01/2023,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
A5EB03E2045BF6A0E040640A040252AD,PELAT. PEMBINAAN KESOS REMAJA,,,,,,
A5EB03E2045CF6A0E040640A040252AD,PELAT. PENANGANAN SEMEN BEKU,,,,,,
A5EB03E2045DF6A0E040640A040252AD,PELAT. PENANGGULANANGAN GAKI,,,,,,
A5EB03E2045EF6A0E040640A040252AD,PELAT. PENGAMALAN PUSKESMAS,,,,,,
A5EB03E2045FF6A0E040640A040252AD,PELAT. PENGAMBILAN SAMPEL AIR,,,,,,
A5EB03E20460F6A0E040640A040252AD,PELAT. PENGEMBANGAN MANAJEMEN ORSOS,,,,,,
A5EB03E20462F6A0E040640A040252AD,PELAT. PENGHIJAUAN DAN PERTANAHAN KOTA,,,,,,
A5EB03E20465F6A0E040640A040252AD,PELAT. PERHITUNGAN INDEK HARGA KONSUMEN,,,,,,
A5EB03E20467F6A0E040640A040252AD,PELAT. PETUGAS PENGELOLA COLD CHAIN,,,,,,
A5EB03E20468F6A0E040640A040252AD,PELAT. PIMPINAN RSU,,,,,,
A5EB03E20469F6A0E040640A040252AD,PELAT. PROSES KEPERAWATAN,,,,,,
A5EB03E2046AF6A0E040640A040252AD,PELAT. PWS. KIA,,,,,,
A5EB03E2046CF6A0E040640A040252AD,PELAT. RIPK,,,,,,
A5EB03E2046DF6A0E040640A040252AD,PELAT SATGASOSO,,,,,,
A5EB03E2046EF6A0E040640A040252AD,PELAT. SYOK ANAFILAKTIF,,,,,,
A5EB03E2046FF6A0E040640A040252AD,PELAT. TENAGA TEKNISI ULU,,,,,,
A5EB03E20471F6A0E040640A040252AD,PELAT. USK UDKP PEMBINAAN TEK.KKP-LKMD,,,,,,
A5EB03E20472F6A0E040640A040252AD,PELAT. WIL.PADAT KARYA,,,,,,
A5EB03E2044AF6A0E040640A040252AD,PELATIH KPD,,,,,,
A5EB03E2044BF6A0E040640A040252AD,PELATIH PLP PENGAWAS BID. SAMPAH,,,,,,
E67F0157EECCEB31E050640AF10844ED,PELATIHAN COACH DAN MENTOR,,,,,,
D834501E63BC3A8CE050640AF10824F4,PELATIHAN SISTEM MANAJEMEN BMN,,,,,,
D834501E63BD3A8CE050640AF10824F4,PELATIHAN SISTEM MANAJEMEN SDM,,,,,,
D834501E63BE3A8CE050640AF10824F4,PELATIHAN SISTEM PENGELOLAAN KEUANGAN,,,,,,
D834501E63BF3A8CE050640AF10824F4,PELATIHAN TATA NASKAH DAN KEARSIPAN,,,,,,
A5EB03E20479F6A0E040640A040252AD,PELUNC.PENGELOLA PENANG.SUS RACUN PESTIS,,,,,,
A5EB03E20474F6A0E040640A040252AD,PELUNCURAN INSTRUKT PENANGG.BENCANA ALAM,,,,,,
A5EB03E20473F6A0E040640A040252AD,PELUNCURAN JEMBATAN,,,,,,
A5EB03E20475F6A0E040640A040252AD,PELUNCURAN KEPEMP.KA.DIN KANTOR DEPKES,,,,,,
A5EB03E20477F6A0E040640A040252AD,PELUNCURAN MANAG. PUSKESMAS TK LANJUTAN,,,,,,
A5EB03E20476F6A0E040640A040252AD,PELUNCURAN MANAGEMENT PUSKESMAS TK DASAR,,,,,,
A5EB03E20478F6A0E040640A040252AD,PELUNCURAN PEMB. PROGRAM KARANG TARUNA,,,,,,
A5EB03E2047AF6A0E040640A040252AD,PELUNCURAN PENTALOKA SUPERVILAN EPIDEM.,,,,,,
A5EB03E2047BF6A0E040640A040252AD,PELUNCURAN UPY KES.PEKERJA NON FORMAL,,,,,,
A5EB03E2047CF6A0E040640A040252AD,PEMAHAMAN SOSEK PERLINTAN,,,,,,
A5EB03E2047EF6A0E040640A040252AD,PEMANTAPAN PENYELENGGARA PEMDES,,,,,,
A5EB03E20482F6A0E040640A040252AD,PEMB. PELAKS.PROYEK PPKS+SMPL,,,,,,
A5EB03E2047FF6A0E040640A040252AD,PEMBANGUNAN MANAGEMENT AREA,,,,,,
A5EB03E20480F6A0E040640A040252AD,PEMBENIHAN,,,,,,
A5EB03E20481F6A0E040640A040252AD,PEMBESARAN IKAN,,,,,,
A5EB03E20483F6A0E040640A040252AD,PEMELIHARAAN KASKO KAPAL KAYU,,,,,,
A5EB03E20484F6A0E040640A040252AD,PEMERAHAN DAN PANANGANAN AIR SUSU,,,,,,
A5EB03E20485F6A0E040640A040252AD,PEMERIKSAAN PENYAKIT PARASIT,,,,,,
A5EB03E20486F6A0E040640A040252AD,PEMERINTAHAN DAN PEMBANGUNAN,,,,,,
A5EB03E20487F6A0E040640A040252AD,PENAGIHAN DIPENDA,,,,,,
A5EB03E20489F6A0E040640A040252AD,PENANGANAN LAHAN KERING,,,,,,
A5EB03E20488F6A0E040640A040252AD,PENANGANAN TUNA SEGAR,,,,,,
A5EB03E2048AF6A0E040640A040252AD,PENANGKAPAN IKAN,,,,,,
A5EB03E2048BF6A0E040640A040252AD,PENANGKAR BENIH,,,,,,
A5EB03E2048CF6A0E040640A040252AD,PENATARAN WASKAT,,,,,,
D834501E63C13A8CE050640AF10824F4,PENDAHULUAN TOS,,,,,,
A5EB03E2048DF6A0E040640A040252AD,PENDIDIKAN JURU SANDI,,,,,,
A5EB03E2048EF6A0E040640A040252AD,PENDIDIKAN KEAGRARIAAN DAN PRAKTEK UKUR,,,,,,
A5EB03E2048FF6A0E040640A040252AD,PENDIDIKAN PENYIDIK PNS,,,,,,
A5EB03E20491F6A0E040640A040252AD,PENGAIRAN,,,,,,
A5EB03E20492F6A0E040640A040252AD,PENGAMANAN PENYAKIT MENULAR,,,,,,
A5EB03E20493F6A0E040640A040252AD,PENGAMAT HEWAN,,,,,,
A5EB03E20494F6A0E040640A040252AD,PENGAMAT PENGAIRAN,,,,,,
A5EB03E20495F6A0E040640A040252AD,PENGAMAT PETERNAKAN,,,,,,
A5EB03E20496F6A0E040640A040252AD,PENGAMAT WATAK PENYAKIT HEWAN MENULAR,,,,,,
A5EB03E203F4F6A0E040640A040252AD,PENGASUH PETERNAKAN,,,,,,
A5EB03E20497F6A0E040640A040252AD,PENGATUR HEWAN,,,,,,
A5EB03E20499F6A0E040640A040252AD,PENGAWASAN CK,,,,,,
A5EB03E2049AF6A0E040640A040252AD,PENGAWASAN KEUANGAN NEGARA,,,,,,
A5EB03E2049BF6A0E040640A040252AD,PENGAWASAN LALU LINTAS,,,,,,
A5EB03E2049CF6A0E040640A040252AD,PENGELOLA AIR IRIGASI,,,,,,
A5EB03E2049DF6A0E040640A040252AD,PENGELOLA OBAT,,,,,,
A5EB03E2049EF6A0E040640A040252AD,PENGELOLAAN BARANG DAERAH,,,,,,
A5EB03E204A3F6A0E040640A040252AD,PENGELOLAAN HASIL,,,,,,
A5EB03E204A2F6A0E040640A040252AD,PENGET. BID. STATISTIK PETERNAKAN,,,,,,
A5EB03E204A0F6A0E040640A040252AD,PENGETAHUAN PAKSA USAHA TERNAK POTONG,,,,,,
A5EB03E204A1F6A0E040640A040252AD,PENGETAHUAN ZONING DAN PEMUTUSAN,,,,,,
A5EB03E204A4F6A0E040640A040252AD,PENGUJIAN KENDERAAN BERMOTOR,,,,,,
A5EB03E203FCF6A0E040640A040252AD,PENINGKATAN  UDKP,,,,,,
A5EB03E204A8F6A0E040640A040252AD,PENINGKATAN GT. PENGOLAH PROGRAM PAB.PLP,,,,,,
A5EB03E204A5F6A0E040640A040252AD,PENINGKATAN KETERAMPILAN BIDANG PERPAJAKAN,,,,,,
A5EB03E204A6F6A0E040640A040252AD,PENINGKATAN KETERAMPILAN MANAG. DOKTER,,,,,,
A5EB03E204A7F6A0E040640A040252AD,PENINGKATAN PEGAWAI,,,,,,
A5EB03E203FFF6A0E040640A040252AD,PENINGKATAN SUS BERHUB DG PEM UMUM/DESA,,,,,,
A5EB03E203F7F6A0E040640A040252AD,PENINGKATAN TEKNIK KEPEGAWAIAN,,,,,,
A5EB03E203F8F6A0E040640A040252AD,PENINGKATAN TEKNIS KEUANGAN DAERAH,,,,,,
A5EB03E203FBF6A0E040640A040252AD,PENINGKATAN TEN TEKNIS INF.& DOKUMEN,,,,,,
A5EB03E203F9F6A0E040640A040252AD,PENINGKATAN TNG.PERANCANG PER-UN&G-2 AN,,,,,,
A5EB03E203FAF6A0E040640A040252AD,PENINGKATAN TNG.STAT.PETERNAKAN TK.DASAR,,,,,,
A5EB03E203FDF6A0E040640A040252AD,PENINGKATAN WASOR KUSTA,,,,,,
A5EB03E203FEF6A0E040640A040252AD,PENINGKATAN WASOR TCPS,,,,,,
A5EB03E204ACF6A0E040640A040252AD,PENT. APARAT JURU PENERANG,,,,,,
A5EB03E204A9F6A0E040640A040252AD,PENT. APARAT KOTATIP,,,,,,
A5EB03E204AEF6A0E040640A040252AD,PENT. BAGI PEJABAT SOSPOL,,,,,,
A5EB03E204AFF6A0E040640A040252AD,PENT. BAGI SEKWILMAT,,,,,,
A5EB03E204B0F6A0E040640A040252AD,PENT. BENDAHARAAN TYPE A,,,,,,
A5EB03E204B1F6A0E040640A040252AD,PENT. BIDAN INSERSI,,,,,,
A5EB03E204B2F6A0E040640A040252AD,PENT. BKKBN,,,,,,
A5EB03E204B3F6A0E040640A040252AD,PENT. CALON PENATARAN MANAG.PEMWILCAM,,,,,,
A5EB03E204B4F6A0E040640A040252AD,PENT. DASAR-DASAR PENGAWASAN UMUM,,,,,,
A5EB03E204B5F6A0E040640A040252AD,PENT. DESAIN JALAN,,,,,,
A5EB03E204B6F6A0E040640A040252AD,PENT. DESIGN PERPIPAAN,,,,,,
A5EB03E204B7F6A0E040640A040252AD,PENT. DHF,,,,,,
A5EB03E204B9F6A0E040640A040252AD,PENT. GODOK ENDEMIK,,,,,,
A5EB03E204BAF6A0E040640A040252AD,PENT. HUKUM,,,,,,
A5EB03E204BBF6A0E040640A040252AD,PENT. IMUNISASI,,,,,,
A5EB03E204BEF6A0E040640A040252AD,PENT. INVENTARISASI BARANG,,,,,,
A5EB03E204BFF6A0E040640A040252AD,PENT. JURKAM SADAR WISATA,,,,,,
A5EB03E204C0F6A0E040640A040252AD,PENT. JURU DAERAH,,,,,,
A5EB03E204C2F6A0E040640A040252AD,PENT. KA. URUSAN ADMINISTRASI KECAMATAN,,,,,,
A5EB03E204C1F6A0E040640A040252AD,PENT. KAMAWIL HANSIP,,,,,,
A5EB03E204C3F6A0E040640A040252AD,PENT. KEHUMASAN,,,,,,
A5EB03E204C4F6A0E040640A040252AD,PENT. KEPALA WILAYAH LLAJR,,,,,,
A5EB03E204C5F6A0E040640A040252AD,PENT. KKS ABRI BAGI TRIPIDA,,,,,,
A5EB03E204C6F6A0E040640A040252AD,PENT. KONS. MANAGEMEN KOPERASI,,,,,,
A5EB03E204C7F6A0E040640A040252AD,PENT. KUSTA UNTUK DOKTER KA. PUSKESMAS,,,,,,
A5EB03E204C8F6A0E040640A040252AD,PENT. LAT. PERENCANAAN WILAYAH TERPADU,,,,,,
A5EB03E204C9F6A0E040640A040252AD,PENT. LITSUS,,,,,,
A5EB03E204CCF6A0E040640A040252AD,PENT. MANAGEMEN  PEMWILCAM,,,,,,
A5EB03E204CAF6A0E040640A040252AD,PENT. MANAGEMEN AUDIT,,,,,,
A5EB03E204CBF6A0E040640A040252AD,PENT. MANAGEMEN MT,,,,,,
A5EB03E204CDF6A0E040640A040252AD,PENT. MOGRIS KODIS MALARIA,,,,,,
A5EB03E204CEF6A0E040640A040252AD,PENT. NORMA PEMERIKSA APARATUR DAERAH,,,,,,
A5EB03E204CFF6A0E040640A040252AD,PENT. OPERATOR OPSET,,,,,,
A5EB03E204D0F6A0E040640A040252AD,PENT. ORIENTASI PPWKT,,,,,,
A5EB03E204FAF6A0E040640A040252AD,PENT. P-4,,,,,,
A5EB03E204D1F6A0E040640A040252AD,PENT. PARASITOLOGI,,,,,,
A5EB03E204FBF6A0E040640A040252AD,PENT. P-D,,,,,,
A5EB03E204D2F6A0E040640A040252AD,PENT. PEGAWAI TEKNIS,,,,,,
A5EB03E204D3F6A0E040640A040252AD,PENT. PEJABAT PARIWISATA DAERAH,,,,,,
A5EB03E204D9F6A0E040640A040252AD,PENT. PENDIDIKAN BELA NEGARA,,,,,,
A5EB03E204DCF6A0E040640A040252AD,PENT. PENGAWASAN MELEKAT,,,,,,
A5EB03E204DDF6A0E040640A040252AD,PENT. PENGELOLA TEKNIS OBJEK WISATA,,,,,,
A5EB03E204DEF6A0E040640A040252AD,PENT. PENGENDALIAN WILAYAH,,,,,,
A5EB03E204DFF6A0E040640A040252AD,PENT. PENGETAHUAN DIBIDANG GOR/STADION,,,,,,
A5EB03E204E0F6A0E040640A040252AD,PENT. PENGOLAHAN KEUANGAN DIDAERAH,,,,,,
A5EB03E204E3F6A0E040640A040252AD,PENT. PENINGKATAN SKILL BIDANG KEUANGAN,,,,,,
A5EB03E204E4F6A0E040640A040252AD,PENT. PENYULUH PARIWISATA,,,,,,
A5EB03E204E7F6A0E040640A040252AD,PENT. PERADILAN TU,,,,,,
A5EB03E204E8F6A0E040640A040252AD,PENT. PERANGKAT PEMERINTAH,,,,,,
A5EB03E204E9F6A0E040640A040252AD,PENT. PERENCANAAN KOTA,,,,,,
A5EB03E204ECF6A0E040640A040252AD,PENT. PERPUSTAKAN UMUM,,,,,,
A5EB03E204EDF6A0E040640A040252AD,PENT. PETUGAS OBJEK WISATA,,,,,,
A5EB03E204F1F6A0E040640A040252AD,PENT. PETUGAS POM,,,,,,
A5EB03E204F2F6A0E040640A040252AD,PENT. PETUGAS RUMAH POTONG HEWAN,,,,,,
A5EB03E204F3F6A0E040640A040252AD,PENT. PGP-D,,,,,,
A5EB03E204F4F6A0E040640A040252AD,PENT. PKBRS,,,,,,
A5EB03E204F5F6A0E040640A040252AD,PENT. PKGMK,,,,,,
A5EB03E204F6F6A0E040640A040252AD,PENT. PKM TERPADU,,,,,,
A5EB03E204F7F6A0E040640A040252AD,PENT. PKN,,,,,,
A5EB03E204F8F6A0E040640A040252AD,PENT. PRAMUWISATA,,,,,,
A5EB03E204F9F6A0E040640A040252AD,PENT. PROYEK PERINTIS PERBAIKAN KAMPUNG,,,,,,
A5EB03E204FCF6A0E040640A040252AD,PENT. SATSAMPAR,,,,,,
A5EB03E204FDF6A0E040640A040252AD,PENT. SHN,,,,,,
A5EB03E204FFF6A0E040640A040252AD,PENT. SISTEM ADMINISTRASI PERALATAN,,,,,,
A5EB03E20500F6A0E040640A040252AD,PENT. SJDI,,,,,,
A5EB03E20501F6A0E040640A040252AD,PENT. SPPTP,,,,,,
A5EB03E20502F6A0E040640A040252AD,PENT. STAF TEK. PROYEK PLP BI&G DRAINASE,,,,,,
A5EB03E203F5F6A0E040640A040252AD,PENT. STAF TEKNIK PLP BIDANG SAMPAH,,,,,,
A5EB03E203F6F6A0E040640A040252AD,PENT. TBC,,,,,,
A5EB03E204ABF6A0E040640A040252AD,PENTALOKA PETUGAS GIZI,,,,,,
A5EB03E204ADF6A0E040640A040252AD,PENT.APARAT PENGELOLA PEMBANGUNAN KOTA,,,,,,
A5EB03E20401F6A0E040640A040252AD,PENYEDIAAN AIR BERSIH,,,,,,
A5EB03E20402F6A0E040640A040252AD,PENYEHATAN KEMAMPUAN TEH PERKEBUNAN,,,,,,
A5EB03E20403F6A0E040640A040252AD,PENYELESAIAN SENGKETA,,,,,,
A5EB03E20404F6A0E040640A040252AD,PENYIAPAN TENAGA PENYULUH OKK-P2LDT,,,,,,
A5EB03E2040AF6A0E040640A040252AD,PENY.INDUSTRI,,,,,,
A5EB03E2040BF6A0E040640A040252AD,PENY.ORGANISASI DAN MGT,,,,,,
A5EB03E2040CF6A0E040640A040252AD,PENY.PERTANIAN,,,,,,
A5EB03E2040DF6A0E040640A040252AD,PENY.POSYANDU,,,,,,
A5EB03E2040EF6A0E040640A040252AD,PENY.TINGKAT NASIONAL,,,,,,
A5EB03E20405F6A0E040640A040252AD,PENYULUHAN,,,,,,
A5EB03E20409F6A0E040640A040252AD,PENYULUHAN DAN PERENCANAAN TENAGA KERJA,,,,,,
A5EB03E20406F6A0E040640A040252AD,PENYULUHAN KESEHATAN,,,,,,
A5EB03E20400F6A0E040640A040252AD,PENYULUHAN PERIKANAN,,,,,,
A5EB03E20407F6A0E040640A040252AD,PENYULUHAN SUB SEKTOR TK.NASIONAL,,,,,,
A5EB03E20408F6A0E040640A040252AD,PENYUSUNAN REPELITA,,,,,,
A5EB03E2040FF6A0E040640A040252AD,PERAMBUAN,,,,,,
A5EB03E20410F6A0E040640A040252AD,PERANGKAT PENGAWASAN/PEMERIKSA,,,,,,
A5EB03E20411F6A0E040640A040252AD,PERC.PEMBANGUNAN PERKEBUNAN,,,,,,
A5EB03E20412F6A0E040640A040252AD,PERC.PEMBANGUNAN PERTANIAN,,,,,,
A5EB03E20413F6A0E040640A040252AD,PERC.PENGEMBANGAN WILAYAH TERPADU,,,,,,
A5EB03E20414F6A0E040640A040252AD,PERC.PRODUKSI PERTANIAN,,,,,,
A5EB03E20415F6A0E040640A040252AD,PERDAGANGAN NEGARA,,,,,,
A5EB03E20416F6A0E040640A040252AD,PERENC DAERAH TK.I TERPADU,,,,,,
A5EB03E20417F6A0E040640A040252AD,PERENC KOTA JANGKA MENENGAH,,,,,,
A5EB03E20418F6A0E040640A040252AD,PERENC PEMBANGUNAN,,,,,,
A5EB03E2041EF6A0E040640A040252AD,PERENC PEMBANGUNAN DAERAH TK.II,,,,,,
A5EB03E20419F6A0E040640A040252AD,PERENC PEMBANGUNAN DIBIDANG EKONOMI,,,,,,
A5EB03E2041AF6A0E040640A040252AD,PERENC PEMBANGUNAN DIDAERAH,,,,,,
A5EB03E2041BF6A0E040640A040252AD,PERENC PEMBANGUNAN PERTANIAN,,,,,,
A5EB03E2041CF6A0E040640A040252AD,PERENC PEMBANGUNAN PETERNAKAN,,,,,,
A5EB03E2041DF6A0E040640A040252AD,PERENC PEMBANGUNAN TERPADU,,,,,,
A5EB03E2041FF6A0E040640A040252AD,PERENC PERKANTORAN,,,,,,
A5EB03E20420F6A0E040640A040252AD,PERENC PERTANIAN,,,,,,
A5EB03E20421F6A0E040640A040252AD,PERENC SOSIAL  PENGEMBANGAN KOTA,,,,,,
A5EB03E20422F6A0E040640A040252AD,PERFORMANCE IMPROPMENT (MMT),,,,,,
A5EB03E20423F6A0E040640A040252AD,PERHITUNGAN ANGGARAN,,,,,,
A5EB03E20424F6A0E040640A040252AD,PERKAYUAN,,,,,,
A5EB03E20425F6A0E040640A040252AD,PERKOPERASIAN,,,,,,
A5EB03E20426F6A0E040640A040252AD,PERLINDUNGAN TANAMAN,,,,,,
A5EB03E20427F6A0E040640A040252AD,PERN DAN EVALUASI PROYEK,,,,,,
A5EB03E20428F6A0E040640A040252AD,PERPAJAKAN DAERAH,,,,,,
A5EB03E20429F6A0E040640A040252AD,PERPUSTAKAAN,,,,,,
A5EB03E2042AF6A0E040640A040252AD,PERTAMANAN,,,,,,
A5EB03E2042BF6A0E040640A040252AD,PETERNAKAN ITIK,,,,,,
A5EB03E2042CF6A0E040640A040252AD,PETUGAS DOMBA/KAMBING,,,,,,
A5EB03E2042DF6A0E040640A040252AD,PETUGAS KESEHATAN MASY.VETERINER,,,,,,
A5EB03E2042EF6A0E040640A040252AD,PETUGAS OBJEK WISATA,,,,,,
A5EB03E20430F6A0E040640A040252AD,PETUGAS PENYULUH PETERNAKAN,,,,,,
A5EB03E2042FF6A0E040640A040252AD,PETUGAS PENYULUHAN LAPANGAN,,,,,,
A5EB03E20431F6A0E040640A040252AD,PETUGAS PENYULUHAN LAP.PERUMAHAN,,,,,,
A5EB03E20433F6A0E040640A040252AD,PETUGAS TEKNIK BASAL,,,,,,
A5EB03E20434F6A0E040640A040252AD,PETUGAS TRANSMIGRASI SE INDONESIA,,,,,,
A5EB03E20435F6A0E040640A040252AD,PILLARIASYS,,,,,,
A5EB03E20436F6A0E040640A040252AD,PILOT TRAIN PERENC KOTA PROG.JGK PANJANG,,,,,,
A5EB03E20437F6A0E040640A040252AD,PKB,,,,,,
A5EB03E20438F6A0E040640A040252AD,PKMD,,,,,,
A5EB03E20439F6A0E040640A040252AD,PLP,,,,,,
A5EB03E2043AF6A0E040640A040252AD,PMS,,,,,,
A5EB03E2043BF6A0E040640A040252AD,PMS DDN,,,,,,
A5EB03E2043CF6A0E040640A040252AD,PPKBD,,,,,,
A5EB03E2043DF6A0E040640A040252AD,PPKS-SMPL,,,,,,
A5EB03E2043EF6A0E040640A040252AD,PPL BUDIDAYA TERNAK POTONG,,,,,,
A5EB03E2043FF6A0E040640A040252AD,PPL KARET,,,,,,
A5EB03E20440F6A0E040640A040252AD,PPL KELAPA,,,,,,
A5EB03E20441F6A0E040640A040252AD,PPL TERNAK UNGGAS,,,,,,
A5EB03E20442F6A0E040640A040252AD,PPL/TC PERIKANAN,,,,,,
A5EB03E20443F6A0E040640A040252AD,PPS BUDIDAYA PERIKANAN,,,,,,
A5EB03E20444F6A0E040640A040252AD,PPS DASAR,,,,,,
A5EB03E20445F6A0E040640A040252AD,PPS ORIENTASI,,,,,,
A5EB03E20446F6A0E040640A040252AD,PPS TERNAK PERAH,,,,,,
A5EB03E20198F6A0E040640A040252AD,PROG.PELAT.INTEGRASI ASPEK KEPENDUDUKAN,,,,,,
A5EB03E20199F6A0E040640A040252AD,PROG.PEMBIAYAAN PRASARANA KOTA TERPADU,,,,,,
A5EB03E20197F6A0E040640A040252AD,PROGRAM JANGKA MENENGAH DAN P3KT,,,,,,
A5EB03E2019AF6A0E040640A040252AD,PROGRAM PERENCANAAN NASIONAL,,,,,,
A5EB03E2019BF6A0E040640A040252AD,PROJECT DESIGN AND EVALUASION,,,,,,
A5EB03E2019CF6A0E040640A040252AD,PROTEKSI,,,,,,
A5EB03E2019DF6A0E040640A040252AD,PROYEK MGT SYSTEM (PMS),,,,,,
A5EB03E2019FF6A0E040640A040252AD,PROYEK PENINGKATAN PRODUKSI TERNAK,,,,,,
A5EB03E2019EF6A0E040640A040252AD,PROYEK UNTI PENYIDIKAN SAPI,,,,,,
A5EB03E201A0F6A0E040640A040252AD,PTGA,,,,,,
A5EB03E201A1F6A0E040640A040252AD,PTPD,,,,,,
A5EB03E201A2F6A0E040640A040252AD,PTUN,,,,,,
A5EB03E201A3F6A0E040640A040252AD,PUPT,,,,,,
A5EB03E201A4F6A0E040640A040252AD,PUSPIL,,,,,,
A5EB03E201A5F6A0E040640A040252AD,PWS - PG,,,,,,
A5EB03E201A6F6A0E040640A040252AD,RABIES,,,,,,
A5EB03E201A7F6A0E040640A040252AD,RABIES PETUGAS LAPANGAN,,,,,,
A5EB03E201A8F6A0E040640A040252AD,RECORDER,,,,,,
E67F0157EECDEB31E050640AF10844ED,REFORMASI BIROKRASI,,,,,,
E67F0157EECEEB31E050640AF10844ED,REFRESHING COURSE ESELON II/III/IV,,,,,,
A5EB03E201A9F6A0E040640A040252AD,REG.PLANNING,,,,,,
A5EB03E201AAF6A0E040640A040252AD,REPRODUKSI HEWAN NASIONAL,,,,,,
E67F0157EECFEB31E050640AF10844ED,REVOLUSI MENTAL,,,,,,
B3BFF38092F32B03E050640A2903458A,"RUMPUN ARSITEKTUR, DESAIN, DAN PERENCANAAN",,,,,,
B3BFF38093052B03E050640A2903458A,RUMPUN BAHASA INTERNASIONAL,,,,,,
B3BFF38093022B03E050640A2903458A,RUMPUN BISNIS,,,,,,
B3BFF38092FE2B03E050640A2903458A,RUMPUN HUKUM,,,,,,
B3BFF38092FB2B03E050640A2903458A,RUMPUN ILMU ALAM,,,,,,
B3BFF38093012B03E050640A2903458A,RUMPUN ILMU FORMAL,,,,,,
B3BFF38092F92B03E050640A2903458A,RUMPUN ILMU HUMANIORA,,,,,,
B3BFF38093042B03E050640A2903458A,RUMPUN ILMU SOSIAL,,,,,,
B3BFF38092F42B03E050640A2903458A,RUMPUN ILMU TERAPAN PERTANIAN,,,,,,
B3BFF38092F22B03E050640A2903458A,"RUMPUN JEJARING KEILMUAN MULTI, INTER, ATAU TRANSDISIPLIN",,,,,,
B3BFF38092F82B03E050640A2903458A,RUMPUN KEOLAHRAGAAN,,,,,,
B3BFF38093032B03E050640A2903458A,RUMPUN KESEHATAN,,,,,,
B3BFF38093002B03E050640A2903458A,RUMPUN KOMUNIKASI,,,,,,
B3BFF38092F72B03E050640A2903458A,RUMPUN LINGKUNGAN,,,,,,
B3BFF38092FA2B03E050640A2903458A,RUMPUN MILITER,,,,,,
B3BFF38092F52B03E050640A2903458A,RUMPUN PARIWISATA,,,,,,
B3BFF38092F12B03E050640A2903458A,RUMPUN PENDIDIKAN,,,,,,
B3BFF38092F62B03E050640A2903458A,RUMPUN PROGRAM MAGISTER TERAPAN DAN PROGRAM DOKTOR TERAPAN,,,,,,
B3BFF38092FC2B03E050640A2903458A,RUMPUN SAINS INFORMASI,,,,,,
B3BFF38092FD2B03E050640A2903458A,RUMPUN SOSIAL,,,,,,
B3BFF38092F02B03E050640A2903458A,RUMPUN TEKNIK ATAU REKAYASA,,,,,,
B3BFF38092FF2B03E050640A2903458A,RUMPUN TRANSPORTASI,,,,,,
A5EB03E201ABF6A0E040640A040252AD,RURAL REGIONAL,,,,,,
A5EB03E201ACF6A0E040640A040252AD,SADAR WISATA BAGI TNG.INDUS.PARIWISATA,,,,,,
A5EB03E201ADF6A0E040640A040252AD,SANDI DAN TELEKOMUNIKASI,,,,,,
A5EB03E201AEF6A0E040640A040252AD,SANTIAJI PENGENDALIAN KETERTIBAN UMUM,,,,,,
A5EB03E201AFF6A0E040640A040252AD,SEKOLAH PEKARYA KESEHATAN,,,,,,
A5EB03E201B0F6A0E040640A040252AD,SEKOLAH PEMBANTU PARAMEDIS,,,,,,
A5EB03E201B1F6A0E040640A040252AD,SEMINAR ON JAPANESE TOURRISTS,,,,,,
